Trigger Time,Field Magnitude Average(nT),Speed(km/s),source
2001-11-18 06:00:00,7.46,384.3,dst
2001-11-18 18:00:00,8.41,375.2,dst
2001-11-19 06:00:00,7.5,412.1,dst
2001-11-19 12:00:00,7.07,424.0,dst
2001-11-19 18:00:00,6.34,425.2,dst
2001-11-20 00:00:00,9.8,500.4,dst
2001-11-20 06:00:00,4.82,470.6,dst
2001-11-20 12:00:00,6.62,428.1,dst
2001-11-20 18:00:00,4.0,409.4,dst
2001-11-21 00:00:00,4.17,389.9,dst
2001-11-21 06:00:00,6.01,,dst
2001-11-21 12:00:00,5.13,378.5,dst
2001-11-21 18:00:00,2.87,373.2,dst
2001-11-22 00:00:00,7.11,364.4,dst
2001-11-22 06:00:00,8.98,412.4,dst
2001-11-22 12:00:00,7.05,433.2,dst
2001-11-22 18:00:00,7.35,406.7,dst
2001-11-23 00:00:00,6.79,454.0,dst
2001-11-23 06:00:00,6.31,,dst
2001-11-23 12:00:00,6.31,373.0,dst
2001-11-23 18:00:00,6.91,454.4,dst
2001-11-24 00:00:00,6.77,445.6,dst
2001-11-24 06:00:00,32.87,880.0,dst
2001-11-24 12:00:00,34.83,828.8,dst
2001-11-24 18:00:00,21.66,825.9,dst
2001-11-25 00:00:00,17.73,786.1,dst
2001-11-25 06:00:00,15.05,659.4,dst
2001-11-25 12:00:00,12.5,610.1,dst
2001-11-25 18:00:00,6.96,638.3,dst
2001-11-26 00:00:00,6.87,597.4,dst
2001-11-26 06:00:00,4.39,574.6,dst
2001-11-26 12:00:00,4.59,546.9,dst
2001-11-27 00:00:00,5.09,476.4,dst
2001-11-27 06:00:00,5.62,472.3,dst
2001-11-27 12:00:00,5.84,440.7,dst
2001-11-27 18:00:00,5.15,,dst
2001-11-28 00:00:00,5.61,410.8,dst
2001-11-28 12:00:00,5.16,415.6,dst
2001-11-28 18:00:00,5.55,420.3,dst
2001-11-29 00:00:00,5.32,418.2,dst
2001-11-29 06:00:00,4.23,433.0,dst
2001-11-29 12:00:00,4.4,415.7,dst
2001-11-29 18:00:00,5.0,375.7,dst
2001-11-30 00:00:00,4.04,377.8,dst
2001-11-30 06:00:00,3.72,361.8,dst
2001-11-30 12:00:00,3.7,325.6,dst
2001-11-30 18:00:00,3.72,325.9,dst
2001-12-01 00:00:00,6.02,357.5,dst
2001-12-01 06:00:00,6.8,357.0,dst
2001-12-01 12:00:00,5.5,343.4,dst
2001-12-01 18:00:00,8.02,338.5,dst
2001-12-02 00:00:00,6.47,361.9,dst
2001-12-02 06:00:00,7.88,386.7,dst
2001-12-02 12:00:00,1.55,352.0,dst
2001-12-02 18:00:00,10.63,351.7,dst
2001-12-03 00:00:00,11.79,,dst
2001-12-03 12:00:00,11.03,397.0,dst
2001-12-03 18:00:00,12.74,396.3,dst
2001-12-04 00:00:00,16.1,458.6,dst
2001-12-04 06:00:00,9.18,490.0,dst
2001-12-04 12:00:00,8.74,464.9,dst
2001-12-04 18:00:00,6.85,445.1,dst
2001-12-05 00:00:00,7.62,456.7,dst
2001-12-05 06:00:00,8.22,465.0,dst
2001-12-05 12:00:00,6.47,444.0,dst
2001-12-05 18:00:00,7.65,426.0,dst
2001-12-06 00:00:00,5.72,453.0,dst
2001-12-06 06:00:00,6.06,438.8,dst
2001-12-06 12:00:00,6.04,,dst
2001-12-06 18:00:00,5.29,457.1,dst
2001-12-07 00:00:00,10.13,464.5,dst
2001-12-07 06:00:00,7.27,463.9,dst
2001-12-07 12:00:00,,466.7,dst
2001-12-07 18:00:00,5.81,,dst
2001-12-08 00:00:00,,464.2,dst
2001-12-08 06:00:00,4.76,442.9,dst
2001-12-08 12:00:00,5.25,432.8,dst
2001-12-08 18:00:00,5.14,408.8,dst
2001-12-09 00:00:00,6.09,381.9,dst
2001-12-09 06:00:00,5.23,383.1,dst
2001-12-09 12:00:00,4.68,359.0,dst
2001-12-09 18:00:00,3.37,351.9,dst
2001-12-10 00:00:00,4.53,377.0,dst
2001-12-10 06:00:00,3.6,353.0,dst
2001-12-10 12:00:00,4.17,349.0,dst
2001-12-10 18:00:00,4.69,339.4,dst
2001-12-11 00:00:00,5.08,337.0,dst
2001-12-11 06:00:00,5.7,315.0,dst
2001-12-11 12:00:00,4.64,292.9,dst
2001-12-11 18:00:00,5.86,307.3,dst
2001-12-12 00:00:00,8.71,352.8,dst
2001-12-12 06:00:00,9.52,387.0,dst
2001-12-12 12:00:00,5.62,350.6,dst
2001-12-12 18:00:00,6.23,,dst
2001-12-13 00:00:00,6.66,332.6,dst
2001-12-13 06:00:00,7.24,321.9,dst
2001-12-14 06:00:00,10.11,293.6,dst
2001-12-14 12:00:00,9.93,285.0,dst
2001-12-14 18:00:00,8.99,286.2,dst
2001-12-15 00:00:00,11.83,332.2,dst
2001-12-15 06:00:00,12.23,334.0,dst
2001-12-15 12:00:00,13.79,,dst
2001-12-15 18:00:00,21.2,364.0,dst
2001-12-16 00:00:00,15.09,449.0,dst
2001-12-16 06:00:00,12.89,498.5,dst
2001-12-16 12:00:00,8.14,527.1,dst
2001-12-16 18:00:00,7.98,507.5,dst
2001-12-17 00:00:00,8.31,454.0,dst
2001-12-17 06:00:00,9.03,497.3,dst
2001-12-17 12:00:00,9.71,519.8,dst
2001-12-17 18:00:00,10.41,461.9,dst
2001-12-18 00:00:00,6.47,443.5,dst
2001-12-18 06:00:00,5.27,467.0,dst
2001-12-18 12:00:00,5.37,473.5,dst
2001-12-18 18:00:00,4.72,434.9,dst
2001-12-19 00:00:00,5.08,,dst
2001-12-19 06:00:00,5.32,420.8,dst
2001-12-19 12:00:00,5.31,,dst
2001-12-19 18:00:00,5.99,367.5,dst
2001-12-20 00:00:00,5.99,364.9,dst
2001-12-20 06:00:00,5.72,397.3,dst
2001-12-20 12:00:00,6.48,347.0,dst
2001-12-20 18:00:00,5.9,329.4,dst
2001-12-21 00:00:00,6.15,337.2,dst
2001-12-21 06:00:00,6.01,346.2,dst
2001-12-21 12:00:00,8.37,347.3,dst
2001-12-21 18:00:00,11.62,434.1,dst
2001-12-22 00:00:00,10.4,422.8,dst
2001-12-22 06:00:00,8.98,389.8,dst
2001-12-22 12:00:00,8.06,,dst
2001-12-22 18:00:00,6.37,356.8,dst
2001-12-23 00:00:00,6.15,356.0,dst
2001-12-23 06:00:00,5.32,,dst
2001-12-23 12:00:00,5.35,372.9,dst
2001-12-24 00:00:00,6.13,,dst
2001-12-24 06:00:00,,465.0,dst
2001-12-24 12:00:00,6.35,590.3,dst
2001-12-24 18:00:00,2.51,545.7,dst
2001-12-25 00:00:00,6.44,509.7,dst
2001-12-25 06:00:00,8.1,468.9,dst
2001-12-25 12:00:00,7.7,467.0,dst
2001-12-25 18:00:00,7.36,431.0,dst
2001-12-26 00:00:00,6.9,395.7,dst
2001-12-26 06:00:00,6.84,363.0,dst
2001-12-26 12:00:00,5.56,355.0,dst
2001-12-26 18:00:00,5.97,,dst
2001-12-27 00:00:00,5.78,392.0,dst
2001-12-27 06:00:00,6.96,369.7,dst
2001-12-27 12:00:00,7.07,391.6,dst
2001-12-27 18:00:00,7.25,370.9,dst
2001-12-28 00:00:00,9.45,346.2,dst
2001-12-28 06:00:00,9.34,364.1,dst
2001-12-28 12:00:00,,355.7,dst
2001-12-28 18:00:00,8.15,,dst
2001-12-29 00:00:00,6.63,357.4,dst
2001-12-29 06:00:00,14.72,434.2,dst
2001-12-29 12:00:00,24.21,417.8,dst
2001-12-30 00:00:00,9.63,356.6,dst
2001-12-30 06:00:00,15.24,376.7,dst
2001-12-30 12:00:00,19.95,422.4,dst
2001-12-30 18:00:00,16.78,402.3,dst
2001-12-31 00:00:00,14.79,666.7,dst
2001-12-31 06:00:00,10.58,568.6,dst
2001-12-31 12:00:00,10.06,513.4,dst
2001-12-31 18:00:00,10.02,484.7,dst
2002-01-01 00:00:00,8.83,,dst
2002-01-01 06:00:00,7.91,461.9,dst
2002-01-01 12:00:00,7.06,438.1,dst
2002-01-01 18:00:00,6.61,417.2,dst
2002-01-02 00:00:00,7.95,398.9,dst
2002-01-02 06:00:00,7.26,405.9,dst
2002-01-02 12:00:00,6.34,,dst
2002-01-02 18:00:00,6.09,,dst
2002-01-03 00:00:00,5.54,360.0,dst
2002-01-03 12:00:00,5.56,345.2,dst
2002-01-03 18:00:00,6.26,317.5,dst
2002-01-04 00:00:00,5.65,337.3,dst
2002-01-04 06:00:00,5.95,334.0,dst
2002-01-04 12:00:00,6.32,,dst
2002-01-04 18:00:00,5.88,306.5,dst
2002-01-05 00:00:00,6.11,300.1,dst
2002-01-05 06:00:00,4.93,276.5,dst
2002-01-05 18:00:00,6.93,298.8,dst
2002-01-06 00:00:00,6.63,271.8,dst
2002-01-06 12:00:00,5.38,,dst
2002-01-06 18:00:00,6.96,315.4,dst
2002-01-07 00:00:00,7.21,329.1,dst
2002-01-07 06:00:00,5.61,343.6,dst
2002-01-07 12:00:00,5.75,351.8,dst
2002-01-07 18:00:00,6.18,345.9,dst
2002-01-08 00:00:00,12.14,381.4,dst
2002-01-08 06:00:00,5.55,399.1,dst
2002-01-08 12:00:00,12.95,399.2,dst
2002-01-08 18:00:00,10.86,,dst
2002-01-09 00:00:00,9.96,382.0,dst
2002-01-09 06:00:00,8.69,366.8,dst
2002-01-09 12:00:00,7.8,347.0,dst
2002-01-10 00:00:00,7.77,363.0,dst
2002-01-10 06:00:00,9.57,376.0,dst
2002-01-10 12:00:00,11.24,451.9,dst
2002-01-10 18:00:00,18.03,571.8,dst
2002-01-11 00:00:00,16.98,589.7,dst
2002-01-11 06:00:00,8.9,635.5,dst
2002-01-11 12:00:00,7.78,614.3,dst
2002-01-11 18:00:00,7.85,593.4,dst
2002-01-12 00:00:00,6.58,579.7,dst
2002-01-12 06:00:00,5.98,558.8,dst
2002-01-12 12:00:00,5.99,,dst
2002-01-12 18:00:00,6.06,,dst
2002-01-13 00:00:00,5.66,529.4,dst
2002-01-13 06:00:00,5.96,532.0,dst
2002-01-13 12:00:00,5.53,506.4,dst
2002-01-13 18:00:00,5.22,527.0,dst
2002-01-14 00:00:00,5.17,508.2,dst
2002-01-14 06:00:00,5.12,,dst
2002-01-14 12:00:00,6.86,465.0,dst
2002-01-14 18:00:00,6.24,473.6,dst
2002-01-15 00:00:00,5.98,422.6,dst
2002-01-15 06:00:00,5.17,425.8,dst
2002-01-15 12:00:00,5.68,412.5,dst
2002-01-15 18:00:00,5.51,406.4,dst
2002-01-16 00:00:00,5.54,388.0,dst
2002-01-16 06:00:00,5.99,372.7,dst
2002-01-16 12:00:00,4.42,359.9,dst
2002-01-16 18:00:00,5.06,,dst
2002-01-17 00:00:00,5.46,359.3,dst
2002-01-17 06:00:00,5.73,,dst
2002-01-17 12:00:00,6.77,389.6,dst
2002-01-17 18:00:00,6.72,416.2,dst
2002-01-18 00:00:00,5.62,389.4,dst
2002-01-18 06:00:00,5.43,366.8,dst
2002-01-18 12:00:00,5.59,325.6,dst
2002-01-18 18:00:00,4.22,299.0,dst
2002-01-19 12:00:00,8.69,383.9,dst
2002-01-19 18:00:00,5.14,431.3,dst
2002-01-20 00:00:00,6.83,402.3,dst
2002-01-20 06:00:00,7.82,441.9,dst
2002-01-20 12:00:00,7.47,448.2,dst
2002-01-20 18:00:00,10.05,495.6,dst
2002-01-21 00:00:00,11.23,470.7,dst
2002-01-21 06:00:00,12.07,450.4,dst
2002-01-21 12:00:00,6.41,474.7,dst
2002-01-21 18:00:00,6.54,,dst
2002-01-22 00:00:00,6.41,394.6,dst
2002-01-22 06:00:00,4.9,,dst
2002-01-22 12:00:00,5.17,,dst
2002-01-22 18:00:00,5.35,375.2,dst
2002-01-23 00:00:00,6.47,,dst
2002-01-23 06:00:00,7.19,369.8,dst
2002-01-23 12:00:00,7.89,398.1,dst
2002-01-23 18:00:00,6.69,395.2,dst
2002-01-24 00:00:00,6.4,368.6,dst
2002-01-24 06:00:00,6.08,369.0,dst
2002-01-24 12:00:00,5.73,,dst
2002-01-24 18:00:00,5.92,358.4,dst
2002-01-25 00:00:00,6.58,329.2,dst
2002-01-25 06:00:00,7.93,,dst
2002-01-25 12:00:00,9.06,339.1,dst
2002-01-25 18:00:00,11.42,,dst
2002-01-26 00:00:00,9.49,423.5,dst
2002-01-26 06:00:00,9.18,448.1,dst
2002-01-26 12:00:00,8.9,,dst
2002-01-26 18:00:00,7.42,408.0,dst
2002-01-27 00:00:00,7.28,381.4,dst
2002-01-27 06:00:00,7.17,370.3,dst
2002-01-27 18:00:00,8.92,,dst
2002-01-28 00:00:00,7.97,352.7,dst
2002-01-28 06:00:00,7.82,376.6,dst
2002-01-28 12:00:00,7.81,361.3,dst
2002-01-28 18:00:00,8.31,370.4,dst
2002-01-29 00:00:00,7.42,372.0,dst
2002-01-29 06:00:00,7.19,397.5,dst
2002-01-29 18:00:00,6.17,364.6,dst
2002-01-30 00:00:00,5.65,368.8,dst
2002-01-30 18:00:00,5.67,337.1,dst
2002-01-31 00:00:00,6.12,,dst
2002-01-31 06:00:00,5.66,322.2,dst
2002-01-31 12:00:00,5.11,293.8,dst
2002-01-31 18:00:00,5.69,290.0,dst
2002-02-01 00:00:00,15.46,,dst
2002-02-01 06:00:00,7.05,356.7,dst
2002-02-01 12:00:00,11.2,334.7,dst
2002-02-01 18:00:00,11.89,333.0,dst
2002-02-02 00:00:00,11.23,347.3,dst
2002-02-02 06:00:00,13.47,,dst
2002-02-02 12:00:00,8.55,353.5,dst
2002-02-02 18:00:00,5.88,411.3,dst
2002-02-03 00:00:00,4.56,408.3,dst
2002-02-03 06:00:00,3.55,408.9,dst
2002-02-03 12:00:00,2.72,375.7,dst
2002-02-03 18:00:00,3.42,,dst
2002-02-04 00:00:00,7.27,354.4,dst
2002-02-04 06:00:00,7.34,345.2,dst
2002-02-04 18:00:00,10.02,,dst
2002-02-05 00:00:00,11.97,349.6,dst
2002-02-05 06:00:00,13.51,,dst
2002-02-05 12:00:00,19.33,385.5,dst
2002-02-05 18:00:00,18.05,485.2,dst
2002-02-06 00:00:00,15.73,,dst
2002-02-06 06:00:00,7.42,,dst
2002-02-06 12:00:00,7.33,594.4,dst
2002-02-06 18:00:00,7.37,576.0,dst
2002-02-07 00:00:00,5.32,603.0,dst
2002-02-07 06:00:00,5.19,597.0,dst
2002-02-07 12:00:00,4.26,592.8,dst
2002-02-07 18:00:00,5.75,587.7,dst
2002-02-08 00:00:00,6.26,553.0,dst
2002-02-08 06:00:00,5.75,542.6,dst
2002-02-08 12:00:00,4.7,516.0,dst
2002-02-08 18:00:00,4.56,515.4,dst
2002-02-09 00:00:00,4.47,492.5,dst
2002-02-09 06:00:00,5.28,456.0,dst
2002-02-09 12:00:00,5.22,,dst
2002-02-09 18:00:00,5.45,432.1,dst
2002-02-10 00:00:00,6.34,442.8,dst
2002-02-10 06:00:00,5.62,451.6,dst
2002-02-10 12:00:00,5.39,443.8,dst
2002-02-10 18:00:00,5.8,429.6,dst
2002-02-11 00:00:00,5.75,435.0,dst
2002-02-11 06:00:00,7.29,410.8,dst
2002-02-11 12:00:00,9.69,,dst
2002-02-11 18:00:00,7.16,591.5,dst
2002-02-12 00:00:00,7.84,591.9,dst
2002-02-12 06:00:00,4.32,563.3,dst
2002-02-12 12:00:00,7.53,,dst
2002-02-12 18:00:00,5.96,513.6,dst
2002-02-13 00:00:00,5.74,510.7,dst
2002-02-13 06:00:00,5.38,529.2,dst
2002-02-13 12:00:00,5.22,514.0,dst
2002-02-13 18:00:00,5.59,461.6,dst
2002-02-14 00:00:00,6.05,460.2,dst
2002-02-14 06:00:00,5.6,444.4,dst
2002-02-14 12:00:00,5.79,407.1,dst
2002-02-14 18:00:00,5.02,,dst
2002-02-15 06:00:00,5.14,388.3,dst
2002-02-15 12:00:00,6.68,370.2,dst
2002-02-15 18:00:00,7.19,342.1,dst
2002-02-16 06:00:00,6.47,,dst
2002-02-16 12:00:00,7.45,324.6,dst
2002-02-16 18:00:00,6.8,319.1,dst
2002-02-17 00:00:00,5.61,,dst
2002-02-17 06:00:00,13.81,431.5,dst
2002-02-17 12:00:00,7.82,424.8,dst
2002-02-17 18:00:00,5.67,420.1,dst
2002-02-18 00:00:00,5.73,393.2,dst
2002-02-18 06:00:00,5.49,384.9,dst
2002-02-18 12:00:00,7.69,348.6,dst
2002-02-19 00:00:00,10.87,,dst
2002-02-19 06:00:00,9.84,366.2,dst
2002-02-19 12:00:00,7.68,399.6,dst
2002-02-19 18:00:00,6.8,416.4,dst
2002-02-20 00:00:00,6.77,,dst
2002-02-20 06:00:00,7.67,429.5,dst
2002-02-20 12:00:00,9.24,383.6,dst
2002-02-20 18:00:00,9.56,441.4,dst
2002-02-21 00:00:00,9.16,464.6,dst
2002-02-21 06:00:00,8.13,475.1,dst
2002-02-21 12:00:00,8.89,434.4,dst
2002-02-21 18:00:00,9.04,415.9,dst
2002-02-22 00:00:00,9.12,,dst
2002-02-22 06:00:00,10.6,412.1,dst
2002-02-22 12:00:00,8.56,396.4,dst
2002-02-22 18:00:00,7.37,396.8,dst
2002-02-23 00:00:00,6.59,384.9,dst
2002-02-23 06:00:00,6.44,372.6,dst
2002-02-23 12:00:00,6.28,,dst
2002-02-23 18:00:00,6.2,363.9,dst
2002-02-24 00:00:00,6.17,363.3,dst
2002-02-24 06:00:00,7.26,,dst
2002-02-24 12:00:00,5.35,,dst
2002-02-24 18:00:00,6.37,332.5,dst
2002-02-25 00:00:00,6.18,328.7,dst
2002-02-25 06:00:00,6.35,,dst
2002-02-25 12:00:00,6.6,333.6,dst
2002-02-25 18:00:00,7.18,364.8,dst
2002-02-26 00:00:00,6.72,342.8,dst
2002-02-26 12:00:00,6.96,334.4,dst
2002-02-26 18:00:00,6.03,331.3,dst
2002-02-27 06:00:00,6.76,,dst
2002-02-27 12:00:00,6.43,347.3,dst
2002-02-27 18:00:00,6.26,335.0,dst
2002-02-28 00:00:00,6.3,,dst
2002-02-28 06:00:00,12.55,378.5,dst
2002-02-28 12:00:00,10.33,358.7,dst
2002-02-28 18:00:00,9.35,400.6,dst
2002-03-01 00:00:00,16.26,404.2,dst
2002-03-01 12:00:00,8.78,380.0,dst
2002-03-01 18:00:00,8.31,383.1,dst
2002-03-02 06:00:00,9.19,369.9,dst
2002-03-02 12:00:00,8.82,391.9,dst
2002-03-02 18:00:00,10.56,376.5,dst
2002-03-03 00:00:00,9.8,397.1,dst
2002-03-03 06:00:00,10.34,367.7,dst
2002-03-03 12:00:00,7.6,348.7,dst
2002-03-03 18:00:00,7.3,332.9,dst
2002-03-04 00:00:00,14.91,378.7,dst
2002-03-04 06:00:00,15.98,,dst
2002-03-04 12:00:00,17.96,479.4,dst
2002-03-04 18:00:00,19.26,526.2,dst
2002-03-05 00:00:00,15.75,582.4,dst
2002-03-05 06:00:00,10.44,695.6,dst
2002-03-05 12:00:00,8.08,690.0,dst
2002-03-05 18:00:00,7.78,654.7,dst
2002-03-06 00:00:00,7.0,638.8,dst
2002-03-06 06:00:00,6.26,662.2,dst
2002-03-06 12:00:00,5.71,645.6,dst
2002-03-06 18:00:00,5.54,623.3,dst
2002-03-07 00:00:00,4.92,,dst
2002-03-07 06:00:00,3.89,605.7,dst
2002-03-07 12:00:00,4.4,584.0,dst
2002-03-07 18:00:00,3.62,581.7,dst
2002-03-08 00:00:00,3.59,506.3,dst
2002-03-08 06:00:00,4.99,474.1,dst
2002-03-08 12:00:00,4.34,456.7,dst
2002-03-08 18:00:00,4.75,467.1,dst
2002-03-09 00:00:00,4.65,421.7,dst
2002-03-09 06:00:00,5.36,440.1,dst
2002-03-09 12:00:00,5.83,409.3,dst
2002-03-09 18:00:00,5.42,405.8,dst
2002-03-10 00:00:00,6.02,406.8,dst
2002-03-10 06:00:00,5.64,424.4,dst
2002-03-10 12:00:00,5.51,413.0,dst
2002-03-10 18:00:00,6.35,383.2,dst
2002-03-11 00:00:00,7.03,,dst
2002-03-11 18:00:00,11.88,,dst
2002-03-12 00:00:00,12.43,393.7,dst
2002-03-12 06:00:00,9.39,420.8,dst
2002-03-12 12:00:00,4.97,505.3,dst
2002-03-12 18:00:00,5.92,455.4,dst
2002-03-13 00:00:00,5.53,447.4,dst
2002-03-13 06:00:00,5.62,444.2,dst
2002-03-13 12:00:00,6.16,467.7,dst
2002-03-13 18:00:00,5.88,432.5,dst
2002-03-14 00:00:00,6.11,420.7,dst
2002-03-14 06:00:00,6.25,409.1,dst
2002-03-14 12:00:00,6.37,391.4,dst
2002-03-14 18:00:00,6.41,368.7,dst
2002-03-15 00:00:00,6.02,,dst
2002-03-15 06:00:00,4.35,342.2,dst
2002-03-15 12:00:00,6.32,,dst
2002-03-15 18:00:00,,313.0,dst
2002-03-16 00:00:00,6.32,,dst
2002-03-16 06:00:00,5.86,332.0,dst
2002-03-16 12:00:00,4.48,,dst
2002-03-16 18:00:00,5.31,291.2,dst
2002-03-17 00:00:00,4.83,288.5,dst
2002-03-17 06:00:00,3.99,281.8,dst
2002-03-17 12:00:00,4.5,283.4,dst
2002-03-17 18:00:00,5.67,292.3,dst
2002-03-18 00:00:00,4.22,296.3,dst
2002-03-18 06:00:00,4.66,296.5,dst
2002-03-18 18:00:00,2.82,,dst
2002-03-19 00:00:00,16.13,429.6,dst
2002-03-19 06:00:00,21.28,423.2,dst
2002-03-19 12:00:00,16.23,390.5,dst
2002-03-19 18:00:00,15.05,,dst
2002-03-20 00:00:00,13.19,374.8,dst
2002-03-20 06:00:00,15.0,364.8,dst
2002-03-20 18:00:00,16.43,517.2,dst
2002-03-21 00:00:00,6.91,490.5,dst
2002-03-21 06:00:00,4.77,459.5,dst
2002-03-21 12:00:00,5.62,450.9,dst
2002-03-21 18:00:00,8.01,444.0,dst
2002-03-22 00:00:00,7.61,435.0,dst
2002-03-22 06:00:00,11.22,444.5,dst
2002-03-22 12:00:00,7.68,460.6,dst
2002-03-22 18:00:00,5.37,439.4,dst
2002-03-23 00:00:00,4.67,425.4,dst
2002-03-23 06:00:00,3.99,387.6,dst
2002-03-23 12:00:00,12.14,480.6,dst
2002-03-23 18:00:00,10.29,452.9,dst
2002-03-24 00:00:00,10.34,491.8,dst
2002-03-24 06:00:00,10.04,457.7,dst
2002-03-24 12:00:00,10.57,,dst
2002-03-24 18:00:00,14.32,438.3,dst
2002-03-25 00:00:00,15.75,423.5,dst
2002-03-25 06:00:00,18.52,446.8,dst
2002-03-25 12:00:00,14.91,442.1,dst
2002-03-25 18:00:00,14.26,406.1,dst
2002-03-26 00:00:00,10.33,430.6,dst
2002-03-26 06:00:00,13.27,461.5,dst
2002-03-26 18:00:00,3.72,519.6,dst
2002-03-27 00:00:00,3.45,482.4,dst
2002-03-27 06:00:00,3.01,465.6,dst
2002-03-27 12:00:00,2.99,443.2,dst
2002-03-27 18:00:00,3.74,,dst
2002-03-28 00:00:00,2.72,398.8,dst
2002-03-28 06:00:00,4.37,381.8,dst
2002-03-28 12:00:00,3.23,360.2,dst
2002-03-28 18:00:00,4.0,368.0,dst
2002-03-29 00:00:00,4.26,346.4,dst
2002-03-29 06:00:00,2.96,330.4,dst
2002-03-29 12:00:00,3.73,327.3,dst
2002-03-29 18:00:00,3.79,327.4,dst
2002-03-30 00:00:00,22.43,,dst
2002-03-30 06:00:00,16.13,467.8,dst
2002-03-30 12:00:00,9.32,595.6,dst
2002-03-30 18:00:00,7.25,492.7,dst
2002-03-31 00:00:00,9.81,632.2,dst
2002-03-31 06:00:00,10.43,633.1,dst
2002-03-31 12:00:00,11.96,701.7,dst
2002-03-31 18:00:00,7.35,714.7,dst
2002-04-01 00:00:00,6.69,702.4,dst
2002-04-01 06:00:00,5.63,784.2,dst
2002-04-01 12:00:00,5.62,727.7,dst
2002-04-01 18:00:00,5.25,697.0,dst
2002-04-02 00:00:00,5.14,683.9,dst
2002-04-02 06:00:00,4.45,702.0,dst
2002-04-02 12:00:00,4.69,649.3,dst
2002-04-02 18:00:00,4.94,634.6,dst
2002-04-03 00:00:00,3.75,,dst
2002-04-03 06:00:00,4.28,617.1,dst
2002-04-03 12:00:00,4.19,577.1,dst
2002-04-03 18:00:00,3.53,563.3,dst
2002-04-04 00:00:00,3.68,551.6,dst
2002-04-04 06:00:00,3.25,518.2,dst
2002-04-04 18:00:00,3.68,454.7,dst
2002-04-05 00:00:00,3.44,414.5,dst
2002-04-05 06:00:00,5.24,425.6,dst
2002-04-05 12:00:00,8.05,417.1,dst
2002-04-05 18:00:00,8.13,370.7,dst
2002-04-06 00:00:00,7.35,393.0,dst
2002-04-06 06:00:00,6.52,,dst
2002-04-06 12:00:00,6.35,350.4,dst
2002-04-06 18:00:00,7.04,324.3,dst
2002-04-07 06:00:00,8.46,378.1,dst
2002-04-07 12:00:00,6.82,427.2,dst
2002-04-08 00:00:00,5.29,414.4,dst
2002-04-08 06:00:00,4.28,379.2,dst
2002-04-08 12:00:00,4.11,373.7,dst
2002-04-08 18:00:00,4.84,358.6,dst
2002-04-09 00:00:00,5.67,,dst
2002-04-09 12:00:00,4.93,323.7,dst
2002-04-09 18:00:00,4.92,306.6,dst
2002-04-10 00:00:00,5.4,303.4,dst
2002-04-10 06:00:00,5.29,286.5,dst
2002-04-10 12:00:00,8.56,312.6,dst
2002-04-10 18:00:00,12.2,312.3,dst
2002-04-11 06:00:00,9.67,436.3,dst
2002-04-11 12:00:00,8.79,471.9,dst
2002-04-11 18:00:00,10.73,433.9,dst
2002-04-12 00:00:00,10.02,451.0,dst
2002-04-12 06:00:00,10.1,442.0,dst
2002-04-12 12:00:00,8.53,419.2,dst
2002-04-12 18:00:00,7.39,426.4,dst
2002-04-13 00:00:00,6.72,419.2,dst
2002-04-13 06:00:00,8.48,405.1,dst
2002-04-13 12:00:00,7.37,402.1,dst
2002-04-13 18:00:00,6.21,405.8,dst
2002-04-14 00:00:00,3.84,,dst
2002-04-14 06:00:00,5.15,389.8,dst
2002-04-14 12:00:00,4.4,377.1,dst
2002-04-14 18:00:00,10.41,407.4,dst
2002-04-15 00:00:00,9.99,378.6,dst
2002-04-15 06:00:00,8.88,365.6,dst
2002-04-15 12:00:00,8.81,334.6,dst
2002-04-15 18:00:00,9.09,354.2,dst
2002-04-16 06:00:00,8.18,353.5,dst
2002-04-16 12:00:00,6.25,,dst
2002-04-17 00:00:00,6.3,336.5,dst
2002-04-17 12:00:00,29.54,467.9,dst
2002-04-17 18:00:00,24.48,528.7,dst
2002-04-18 00:00:00,11.9,599.3,dst
2002-04-18 06:00:00,13.96,511.0,dst
2002-04-18 12:00:00,13.45,479.9,dst
2002-04-18 18:00:00,12.57,459.9,dst
2002-04-19 00:00:00,11.49,454.3,dst
2002-04-19 06:00:00,9.86,431.3,dst
2002-04-19 12:00:00,17.66,582.9,dst
2002-04-19 18:00:00,13.99,524.9,dst
2002-04-20 00:00:00,13.24,,dst
2002-04-20 06:00:00,8.21,646.4,dst
2002-04-20 12:00:00,7.66,579.5,dst
2002-04-20 18:00:00,8.21,,dst
2002-04-21 00:00:00,7.78,483.6,dst
2002-04-21 06:00:00,5.94,456.5,dst
2002-04-21 12:00:00,6.59,471.0,dst
2002-04-21 18:00:00,5.93,443.4,dst
2002-04-22 00:00:00,5.14,455.6,dst
2002-04-22 06:00:00,4.87,,dst
2002-04-22 12:00:00,5.45,438.0,dst
2002-04-22 18:00:00,6.31,422.1,dst
2002-04-23 00:00:00,6.28,409.5,dst
2002-04-23 06:00:00,16.8,580.0,dst
2002-04-23 12:00:00,11.87,497.0,dst
2002-04-23 18:00:00,6.9,,dst
2002-04-24 00:00:00,5.94,492.4,dst
2002-04-24 06:00:00,7.26,,dst
2002-04-24 12:00:00,9.3,498.7,dst
2002-04-24 18:00:00,6.4,,dst
2002-04-25 00:00:00,5.01,476.0,dst
2002-04-25 06:00:00,4.46,455.5,dst
